id,name,state,district,category,managementType,institutionType,yearEstablished
S-26281,BABU PT RAMESHWAR PRASAD DWIVEDI COLLEGE OF PHARMACY,Uttar Pradesh,Rae Bareli,Engineering,Private Un-Aided,Technical/Polytechnic,2022
S-25748,BABU PT SHIV BHUSHAN SHARMA COLLEGE OF PHARMACY,Uttar Pradesh,Rae Bareli,Engineering,Private Un-Aided,Technical/Polytechnic,2022
S-23045,BAISWARA EDUCATION TRUST,Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Teacher Training,2015
S-22213,CBSM RAEBARELI SPEECH AND HEARINGH INSTITUTE,Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Teacher Training,-
S-15276,Chaudhary Chauhari Maurya Smarak Shiksha Prasiskshan Sansthan,Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Teacher Training,2014
S-8696,DISTRICT INSTITUTE OF EDUCATION & TRAINING RAI BAREILLY,Uttar Pradesh,Rae Bareli,Degree,State Government,Teacher Training,-
S-3188,"FEROZE GANDHI POLYTECHNIC, RAE BARELI",Uttar Pradesh,Rae Bareli,Engineering,State Government,Technical/Polytechnic,1975
S-19296,GOVERNMENT POLYTECHNIC BACHHRAWAN,Uttar Pradesh,Rae Bareli,Engineering,State Government,Technical/Polytechnic,-
S-23204,GOVERNMENT POLYTECHNIC SALON,Uttar Pradesh,Rae Bareli,Engineering,State Government,Technical/Polytechnic,2024
S-15278,GURUKUL PRASHIKSHAN MAHAVIDYALAYA PURASI,Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Teacher Training,2015
S-22246,H S BAGHEL COLLEGE OF NURSING,Uttar Pradesh,Rae Bareli,Medical,Private Un-Aided,Nursing,-
S-23000,"HEALTH WORKER FEMALE TRAINING CENTRE, RAE BARELI",Uttar Pradesh,Rae Bareli,Medical,State Government,Nursing,2022
S-26906,J P INSTITUTE OF PHARMACY AND RESEARCH,Uttar Pradesh,Rae Bareli,Pharmacy,Private Un-Aided,Paramedical,2020
C-62444,JPS Mahavidyalay,Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Affiliated College,2019
S-15779,KANCHAN DEGREE COLLEGE,Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Teacher Training,2012
S-23035,KANCHAN PHARMACY COLLEGE,Uttar Pradesh,Rae Bareli,Engineering,Private Un-Aided,Technical/Polytechnic,2023
S-3296,KANCHAN POLYTECHNIC,Uttar Pradesh,Rae Bareli,Engineering,Private Un-Aided,Technical/Polytechnic,2012
S-15272,KARMYOGI COLLEGE OF EDUCATION,Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Teacher Training,2013
S-24311,"KARMYOGI PARAMEDICAL INSTITUTE, RAIBARELI",Uttar Pradesh,Rae Bareli,Engineering,Private Un-Aided,Technical/Polytechnic,-
S-5432,KRIPALU INSTITUTE OF BIOMEDICAL SCIENCES AND RESEARCH RAEBARELI,Uttar Pradesh,Rae Bareli,Medical,State Government,Nursing,-
S-19492,"KS MEMORIAL COLLEGE FOR RESEARCH AND REHABILITATION, RAE BARELI",Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Teacher Training,-
C-75666,LALJI LAW COLLEGE BARA PARSHADEPUR SALON RAEBARELI,Uttar Pradesh,Rae Bareli,Law,Private Un-Aided,Affiliated College,2023
S-25393,NIRMAL INSTITUTE OF NURSING AND PARAMEDICAL SCIENCES RAEBARELI,Uttar Pradesh,Rae Bareli,Medical,Private Un-Aided,Paramedical,-
C-76274,PANCHSHEEL COLLEGE OF PHARMACY,Uttar Pradesh,Rae Bareli,Pharmacy,Private Un-Aided,Affiliated College,-
S-25547,PERMESHWARI DEVI TRIVENI PRASAD SHUKLA MAHAVIDYALAYA,Uttar Pradesh,Rae Bareli,Engineering,Private Un-Aided,Technical/Polytechnic,-
C-20560,"Pandit Shivdayal Shukla Sanskrit Mahavidyalaya, Manoharnagar, Pure Shukla, Paraiya nanakar, Paraiyan",Uttar Pradesh,Rae Bareli,Degree,Private Aided (Government Aided),Affiliated College,1975
S-23600,R K D COLLEGE OF PHARMACY,Uttar Pradesh,Rae Bareli,Engineering,Private Un-Aided,Technical/Polytechnic,2023
S-24406,R K PANDEY PHARMACY COLLEGE,Uttar Pradesh,Rae Bareli,Engineering,Private Un-Aided,Technical/Polytechnic,-
S-14166,RAGHUVIR INSTITUTE OF NURSING & PARAMEDICAL SCIENCES,Uttar Pradesh,Rae Bareli,Medical,Private Un-Aided,Nursing,2011
S-20310,RAJKALI DEVI HOMOPATHIC PHARMACY COLLEGE LAHENGA CHHATOH SALON RAEBARELI,Uttar Pradesh,Rae Bareli,Pharmacy,Private Un-Aided,Paramedical,-
C-76153,RAJKALI DEVI PHARMACY COLLEGE VILLAGE AND POST LAHENGA BLOCK CHHATOH TEHSIL SALON RAEBARELI,Uttar Pradesh,Rae Bareli,Pharmacy,Private Un-Aided,Affiliated College,-
C-54269,"RAMGANGA MAHAVIDYALAYA, KORWAN BITHOLI",Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Affiliated College,2015
S-15780,RDJS COLLEGE,Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Teacher Training,-
C-48958,"SARDAR PATEL MAHADEV PRASAD MAHAVIDHYALAYA,LALGANJ",Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Affiliated College,-
S-22686,SHAKTI INSTITUTE OF NURSING AND PARAMEDICAL RAEBARELI,Uttar Pradesh,Rae Bareli,Medical,Private Un-Aided,Paramedical,-
C-48956,"SHAKUNTALA SINGH SINGRAUR MAHAVIDYALAYA, KAMALPUR, UCHAHAR, RAEBARELI",Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Affiliated College,2013
S-23459,SHIVA COLLEGE OF PHARMACY,Uttar Pradesh,Rae Bareli,Engineering,Private Un-Aided,Technical/Polytechnic,2020
C-50166,"SHIVSHANKAR SINGH MAHAVIDYALAY SARAKPUR, MAWAI, UNCHAHAR, RAEBARELI",Uttar Pradesh,Rae Bareli,Degree,University,Affiliated College,2014
S-24939,"SHRI MAHAVEER SINGH PHARMACY COLLEGE , RAEBARELI",Uttar Pradesh,Rae Bareli,Engineering,Private Un-Aided,Technical/Polytechnic,-
C-73347,SHRI RAJARAM CHETNA DEGREE COLLEGE,Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Affiliated College,2024
S-26269,SHUBHASHEESH SHIKSHA EVAM VIKAS SEWA SANSTHAN,Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Institutions under Rehabilitation Council of India,2013
S-23615,SMRITI PATEL COLLEGE OF PHARMACY,Uttar Pradesh,Rae Bareli,Engineering,Private Un-Aided,Technical/Polytechnic,2023
C-56927,SRI NARAIYAN PRATAP SINGH SMRATI MAHAVIDYALAYA,Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Affiliated College,2015
S-24491,SUNDARA DEVI COLLEGE OF HOMOEOPATHIC PHARMACY,Uttar Pradesh,Rae Bareli,Engineering,Private Un-Aided,Technical/Polytechnic,-
C-19978,"Shri Manav Jeevan Sudhar Brahmacharya Sanskrit Mahavidyalaya, Dalmau",Uttar Pradesh,Rae Bareli,Degree,State Government,Affiliated College,1953
C-20534,"Shri Radha Krishna Sanskrit Mahavidyalaya, Dalmau",Uttar Pradesh,Rae Bareli,Degree,Private Aided (Government Aided),Affiliated College,1956
C-20202,"Shri Radha Krishna Sanskrit Mahavidyalaya, Rajamau Bachharanwa",Uttar Pradesh,Rae Bareli,Degree,Private Aided (Government Aided),Affiliated College,1968
C-53055,Shri Sarvahit Karini Sanskrit Mahavidyalaya,Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Affiliated College,1930
C-20280,"Shri Vishwanath Singh Sanskrit Mahavidyalaya, Arakha",Uttar Pradesh,Rae Bareli,Degree,Private Aided (Government Aided),Affiliated College,1973
S-15274,Smt Shiva Maurya Teachers Training College,Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Teacher Training,2010
S-24693,VARDAN AYURVEDIC PARAMEDICAL INSTITUTE CHAUDAH MEEL DALMAU RAEBARELI,Uttar Pradesh,Rae Bareli,Degree,Private Un-Aided,Paramedical,-
S-3141,APEX INSTITUTE OF TECHNOLOGY,Uttar Pradesh,Rampur,Engineering,-,Technical/Polytechnic,-
S-23135,"BHAGWAN DEVI INSTITUTE OF PHARMACY,RAMPUR",Uttar Pradesh,Rampur,Engineering,Private Un-Aided,Technical/Polytechnic,2023
S-8697,DISTRICT INSTITUTE OF EDUCATION & TRAINING RAMPUR,Uttar Pradesh,Rampur,Degree,State Government,Teacher Training,1993
S-26895,DR RAM BAHADUR SINGH MEMORIAL DEGREE COLLEGE,Uttar Pradesh,Rampur,Degree,Private Un-Aided,Paramedical,2024
S-24085,GOVERNMENT PHYSICAL TRAINING COLLEGE RAMPUR,Uttar Pradesh,Rampur,Degree,State Government,Teacher Training,-
S-19605,GOVERNMENT POLYTECHNIC CHAMRAUA,Uttar Pradesh,Rampur,Engineering,State Government,Technical/Polytechnic,-
S-3240,GOVERNMENT POLYTECHNIC RAMPUR,Uttar Pradesh,Rampur,Engineering,State Government,Technical/Polytechnic,1984
C-67779,GURUKUL MAHAVIDYALAYA,Uttar Pradesh,Rampur,Degree,Private Un-Aided,Affiliated College,-
S-15415,Government Polytechnic Shahbad Rampur,Uttar Pradesh,Rampur,Engineering,State Government,Technical/Polytechnic,2013
S-25735,H W FEMALE TRAINING CENTRE RAMPUR,Uttar Pradesh,Rampur,Medical,State Government,Nursing,2022
S-23426,KHALSA COLLEGE OF PHARMACY,Uttar Pradesh,Rampur,Engineering,Private Un-Aided,Technical/Polytechnic,2023
S-21624,MAHARAJA PRITHVIRAJ CHAUHAN COLLEGE OF PHARMACY SARAKTHAL TANDA RAMPUR,Uttar Pradesh,Rampur,Pharmacy,State Government,Paramedical,-
S-26310,MOTHER TERESA INSTITUTE OF PARAMEDICAL SCIENCES,Uttar Pradesh,Rampur,Medical,Private Un-Aided,Nursing,2013
S-5448,NEELAVAYNI KRISHNA SCHOOL OF NURSING RAMPUR,Uttar Pradesh,Rampur,Medical,Private Aided (Government Aided),Nursing,2008
S-19819,SAHARA NURSING COLLEGE VILL JANUNAGAR POST KEMRI TEHSIL MILAK DISTT RAMPUR,Uttar Pradesh,Rampur,Medical,Private Un-Aided,Nursing,2020
S-23466,"SHRI HEERA LAL SMARAK COLLEGE OF PHARMACY, RAMPUR",Uttar Pradesh,Rampur,Engineering,Private Un-Aided,Technical/Polytechnic,2024
C-74199,ARYA COLLEGE OF LAW,Uttar Pradesh,Saharanpur,Law,Private Un-Aided,Affiliated College,2023
S-24832,BADULI PHARMACY COLLEGE,Uttar Pradesh,Saharanpur,Engineering,Private Un-Aided,Technical/Polytechnic,-
C-28728,"BALA JI COLLEGE OF LAW SAURANA, SARSAWA, SAHARANPUR",Uttar Pradesh,Saharanpur,Law,Private Un-Aided,Affiliated College,2008
S-25645,BALAJI AYURVEDIC PARAMEDICAL COLLEGE,Uttar Pradesh,Saharanpur,Engineering,Private Un-Aided,Technical/Polytechnic,-
S-20986,BHARAT TIBBIYA COLLEGE,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Paramedical,-
S-19677,BHARTIYA AYURVEDIC PARAMEDICAL COLLEGE,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Paramedical,2018
C-63172,Balaji Degree College Sorana Sarsawa saharanpur,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Affiliated College,-
S-20294,CH HUKUM SINGH NURSING AND PARAMEDICAL COLLEGE JANDHERA SAMASPUR SAHARANPUR,Uttar Pradesh,Saharanpur,Medical,Private Un-Aided,Paramedical,-
S-23869,CHARAK PARA MEDICAL COLLEGE,Uttar Pradesh,Saharanpur,Medical,Private Un-Aided,Paramedical,-
S-18761,COLLEGE OF NURSING AND PHARMACY,Uttar Pradesh,Saharanpur,Medical,Private Un-Aided,Paramedical,2019
S-22968,COLLEGE OF PHARMACY SAHARANPUR,Uttar Pradesh,Saharanpur,Pharmacy,Private Un-Aided,Paramedical,2018
C-63029,Ch Nepal Singh Mahavidhalyay Dugchada Saharanpur,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Affiliated College,-
S-24581,"DECENT INDIAN COLLEGE OF PHARMACY, SAHARANPUR",Uttar Pradesh,Saharanpur,Engineering,Private Aided (Government Aided),Technical/Polytechnic,-
C-28644,"DEEPANSHU COLLEGE OF LAW CHUNNATI GADA, DELHI ROAD, SAHARANPUR",Uttar Pradesh,Saharanpur,Law,Private Un-Aided,Affiliated College,-
C-57891,DEEPANSHU COLLEGE OF PROFESSIONAL STUDIES,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Affiliated College,-
C-28695,"DEEPANSHU WOMENS DEGREE COLLEGE CHUNNATI GADA, DELHI ROAD, SAHARANPUR",Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Affiliated College,-
C-73405,DEV BHOOMI COLLEGE OF PHARMACY,Uttar Pradesh,Saharanpur,Pharmacy,Private Un-Aided,Affiliated College,-
S-15209,DEV BHOOMI INSTITUTE OF POLYTECHNIC,Uttar Pradesh,Saharanpur,Engineering,Private Un-Aided,Technical/Polytechnic,2010
S-22675,DHANVANTRI PARAMEDICAL INSTITUTE,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Paramedical,-
C-46093,"DOON COLLEGE OF EDUCATION, SAHARANPUR",Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Affiliated College,-
C-67816,DOON COLLEGE VILL GANESHPUR,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Affiliated College,-
C-65095,DOON HILLS INSTITUTE OF MANAGEMENT AND TECHNOLOGY DEOBAND SAHARANPUR,Uttar Pradesh,Saharanpur,Engineering,Private Un-Aided,Affiliated College,-
S-22976,DOON PARAMEDICAL COLLEGE AND HOSPITAL,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Paramedical,2011
S-22977,DOON PHARMACY RESEARCH INSTITUTE,Uttar Pradesh,Saharanpur,Pharmacy,Private Un-Aided,Paramedical,2019
S-24315,"DR APJ ABDUL KALAM HOMEOPATHIC PHARMACY COLLEGE, VILL GHOGHREKI SAHARANPUR",Uttar Pradesh,Saharanpur,Engineering,Private Un-Aided,Technical/Polytechnic,-
S-3182,DR. RAJENDRA PRASAD POLYTECHNIC,Uttar Pradesh,Saharanpur,Engineering,Private Un-Aided,Technical/Polytechnic,-
S-14954,DREAMS COLLEGE OF POLYTECHNIC,Uttar Pradesh,Saharanpur,Engineering,Private Un-Aided,Technical/Polytechnic,2012
C-75150,"GOVERNMENT COLLEGE RAMPUR MANIHARAN, SAHARNAPUR",Uttar Pradesh,Saharanpur,Degree,State Government,Affiliated College,2025
S-3241,GOVERNMENT POLYTECHNIC SAHARANPUR,Uttar Pradesh,Saharanpur,Engineering,State Government,Technical/Polytechnic,1991
C-28872,HARKESH SINGH RANA MAHAVIDHYALYA,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Affiliated College,-
S-22986,"HEALTH WORKER FEMALE TRAINING CENTRE, SAHARANPUR",Uttar Pradesh,Saharanpur,Medical,State Government,Nursing,2022
S-24671,HIMALAYAN INSTITUTE OF AYURVEDA,Uttar Pradesh,Saharanpur,Engineering,Private Un-Aided,Technical/Polytechnic,-
S-22676,HIND AYURVEDIC PHARMASIST PRSIKSHAN KENDER NAGAL SAHARANPUR,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Paramedical,-
S-23657,HUKAM SINGH AYURVEDIC MEDICAL COLLEGE AND HOSPITAL NANAUTA SAHARANPUR,Uttar Pradesh,Saharanpur,Engineering,Private Un-Aided,Technical/Polytechnic,2019
C-56539,HUKAM SINGH MEMORIAL GIRLS DEGREE COLLEGE NANAUTA,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Affiliated College,-
S-15232,Hillary Clinton Nursing School,Uttar Pradesh,Saharanpur,Medical,Private Un-Aided,Nursing,2012
S-3266,INFINITY INSTITUTE OF MANAGEMENT & TECHNOLOGY,Uttar Pradesh,Saharanpur,Engineering,Private Aided (Government Aided),Technical/Polytechnic,2011
S-15454,Indian institute of nursing,Uttar Pradesh,Saharanpur,Medical,Private Un-Aided,Nursing,2012
S-24054,J D COLLEGE,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Teacher Training,-
C-76273,JAMIA COLLEGE OF PHARMACY,Uttar Pradesh,Saharanpur,Pharmacy,Private Un-Aided,Affiliated College,-
S-26200,JAMIA PARAMEDICAL COLLEGE,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Paramedical,2018
C-12443,"JAMIYA TIBBIYA COLLEGE, DEOBAND,",Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Affiliated College,-
S-15417,JANHIT INSTITUTE OF TECHONOLY,Uttar Pradesh,Saharanpur,Engineering,Private Un-Aided,Technical/Polytechnic,2013
C-65188,JANTA MAHAVIDHALYAYA AMBHETA CHAND SAHARANPUR,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Affiliated College,-
C-55571,"KANYA JAGRITI MAHAVIDYALAYA UMAHI KALAN, SAHARANPUR",Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Affiliated College,-
S-25006,KRISHNA AYURVEDIC COLLEGE AND HOSPITAL VILLAGE KAMALPUR POST CHHUTMALPUR DISTRICT SAHARANPUR,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Paramedical,-
S-20477,KRISHNA COLLEGE OF PHARMACY FATEHPUR KALSIYA ROAD KAMALPUR CHHUTMALPUR SAHARANPUR,Uttar Pradesh,Saharanpur,Engineering,Private Un-Aided,Technical/Polytechnic,2017
S-21338,KRISHNA PARAMEDICAL COLLEGE AND HOSPITAL,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Paramedical,2016
C-62899,KS Degree College,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Affiliated College,-
C-67782,KUNWAR MAHESH DUTT HARPATRAI KANYA MAHAVIDYALAY DEOBAND SAHARANPUR,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Affiliated College,-
C-28829,"MAHARANA PRATAP MEMORIAL DEGREE COLLEGE, SHIMALANA, SAHARANPUR",Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Affiliated College,-
S-23741,MAHARISHI CHARAK AYURVEDIC PHARMCIST AND NURSING TRAINING CENTER,Uttar Pradesh,Saharanpur,Engineering,Private Un-Aided,Technical/Polytechnic,2010
S-21531,MAHRSHI CHARAK PARA MEDICAL COLLEGE,Uttar Pradesh,Saharanpur,Medical,Private Un-Aided,Paramedical,-
C-46094,"MILLENNIUM INSTITUTE OF TECHNOLOGY, , MUZAFFARABAD, SAHARANPUR",Uttar Pradesh,Saharanpur,Engineering,-,Affiliated College,-
S-5444,MOTHER TERESA NURSING SCHOOL & HOSPITAL SAHARANPUR,Uttar Pradesh,Saharanpur,Medical,Private Un-Aided,Nursing,2010
S-23739,NAVYUG UPCHARIKA PARSHIKSAHAN COLLEGE VILL POST KOTA SAHARANPUR,Uttar Pradesh,Saharanpur,Engineering,Private Un-Aided,Technical/Polytechnic,2018
S-24814,OM SAI AYURVEDIC COLLEGE SAHARANPUR,Uttar Pradesh,Saharanpur,Engineering,Private Un-Aided,Technical/Polytechnic,-
S-24751,OM SAI AYURVEDIC COLLEGE SAIDPURA,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Paramedical,-
S-26496,PANKAJ AYURVEDIC PERAMEDICAL COLLEGE DEOBAND,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Paramedical,2025
S-22970,PHARMACY COLLEGE,Uttar Pradesh,Saharanpur,Pharmacy,Private Un-Aided,Paramedical,2018
S-23341,PHARMACY COLLEGE BEHAT SAHARANPUR,Uttar Pradesh,Saharanpur,Engineering,Private Un-Aided,Technical/Polytechnic,2019
S-22969,PHARMACY COLLEGE SUNDERPUR,Uttar Pradesh,Saharanpur,Pharmacy,Private Un-Aided,Paramedical,2018
S-26754,PT. R. C. SHARMA MEDICAL COLLEGE,Uttar Pradesh,Saharanpur,Medical,Private Un-Aided,Paramedical,2018
S-25038,RAJ SINGH COLLEGE OF EDUCATION VILLAGE POST TIKROUL TESIL RAMPUR MANIHARAN SAHARANPUR,Uttar Pradesh,Saharanpur,Degree,Private Un-Aided,Teacher Training,-
